Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis
Hybrid(Average)_01-37_1000_Go465_436.0.csv,6.8088,0.0059,0.1955203,0.7332874090165002,0.0397,0.037675000000000014,0.7585518449717198,5.9068605995738,36.64338922848638
Hybrid(Average)_01-37_1003_Go473_435.0.csv,6.9933,0.004,2.5661624,3.156052963046056,0.09135,6.631775,4.066435674939418,0.5113289221668391,-1.7072439975132783
Hybrid(Average)_01-37_1004_Go466_436.0.csv,7.1794,-0.003,0.16640229999999998,0.6167791465348925,0.0407,0.04177500000000001,0.638534121664614,7.336375524747668,61.90923084211741
Hybrid(Average)_01-37_1005_Go467_437.0.csv,7.1612,-0.0078,0.18197109999999997,0.7261251312832183,0.0362,0.0446,0.7482271913062235,6.27694937177874,42.26219759523736
Hybrid(Average)_01-37_1007_Go475_437.0.csv,6.7772,0.0037,1.5792894000000002,2.671639836003528,0.07045,1.267425,3.1023663166782867,1.3307987890702206,-0.13524497965346605
Hybrid(Average)_01-37_1008_Go468_438.0.csv,7.0835,0.0021,0.18456650000000002,0.6616622021677886,0.0455,0.049100000000000005,0.6866031356103757,6.837603256802973,52.82614054546478
Hybrid(Average)_01-37_1010_Go477_438.0.csv,7.1587,0.0037,0.42548579999999997,1.082910448586594,0.0674,0.08677499999999999,1.1629963502178329,3.8086747280520497,15.105290531618735
Hybrid(Average)_01-37_1011_Go469_439.0.csv,7.2935,0.0028,0.16463319999999998,0.6231154123393634,0.0416,0.037375000000000005,0.6441961151854302,7.080992498241022,56.67336472421504
Hybrid(Average)_01-37_1012_Go470_440.0.csv,6.7087,-0.0062,0.125842,0.5847513675724734,0.0232,0.0252,0.597853189905348,7.5132620903108105,62.218657717324234
Hybrid(Average)_01-37_1014_Go479_440.0.csv,7.2154,0.005,0.48775550000000006,1.1820984686816107,0.0773,0.12432499999999999,1.2782272335739058,3.487947707818046,12.217188633153006
Hybrid(Average)_01-37_1015_Go471_441.0.csv,6.6794,-0.0065,0.1575302,0.6305600044461804,0.0365,0.034775,0.6496338023840815,6.855829161660234,51.76701067899807
Hybrid(Average)_01-37_1016_Go472_442.0.csv,7.5863,0.0005,0.17224340000000002,0.6692539638168193,0.0384,0.0344,0.6907392822621282,7.23170632940183,60.702602626296006
Hybrid(Average)_01-37_1018_Go481_442.0.csv,7.1402,0.004,0.35475969999999996,1.0589225439568326,0.0522,0.06257499999999999,1.1162661339886648,4.33757706679283,19.247192745371603
Hybrid(Average)_01-37_1019_Go473_443.0.csv,6.5762,0.0018,0.2521603,0.8462110090785842,0.046549999999999994,0.0577,0.8825768044255411,5.166372997895699,27.982681168648245
Hybrid(Average)_01-37_101_Go28_18.0.csv,6.7995,-0.0094,0.1137724,0.6962819820279257,0.0037,0.0096,0.7051722831337035,7.852036557377901,65.26584017990024
Hybrid(Average)_01-37_1020_Go482_443.0.csv,6.9557,-0.0036,0.8091963999999999,1.963529944903202,0.0416,0.081375,2.1228267024088425,2.450161428867051,4.336478687261569
